Longitude,Latitude,date,tmin,tmax,prec,rhmax,rhmin,wind,rad
12.44986,45.64986,4/12/2022,4.04,19.56,0,89,89,2.905092593,24.568
12.44986,45.64986,4/13/2022,5.58,20.76,0,89,89,3.159722222,22.061
12.44986,45.64986,4/14/2022,5.98,23.77,0,89,89,3.18287037,25.274
12.44986,45.64986,4/15/2022,6.34,23.31,0,89,89,2.662037037,20.888
12.44986,45.64986,4/16/2022,7.87,22.48,0,89,89,5.300925926,24.911
12.44986,45.64986,4/17/2022,5.09,16.86,0,89,89,2.361111111,27.146
12.44986,45.64986,4/18/2022,2.84,17.99,0,89,89,2.766203704,25.966
12.44986,45.64986,4/19/2022,4.53,18.39,0,89,89,2.615740741,20.539
12.44986,45.64986,4/20/2022,7.49,16.1,0,89,89,3.368055556,27.264
12.44986,45.64986,4/21/2022,7.81,14.68,0,89,89,3.090277778,12.975
12.44986,45.64986,4/22/2022,10.7,14.5,5.8,89,89,4.305555556,6.715
12.44986,45.64986,4/23/2022,8.29,18.07,6.4,89,89,2.337962963,9.18
12.44986,45.64986,4/24/2022,8.84,18.58,5.3,89,89,3.159722222,12.074
12.44986,45.64986,4/25/2022,7.13,18.6,3.1,89,89,2.141203704,5.897
12.44986,45.64986,4/26/2022,8.63,20.47,4.1,89,89,2.824074074,9.323
12.44986,45.64986,4/27/2022,7.67,21.07,2.3,89,89,3.101851852,26.581
12.44986,45.64986,4/28/2022,7.63,22.45,0,89,89,2.858796296,28.446
12.44986,45.64986,4/29/2022,7.81,22.06,0,89,89,2.75462963,28.281
12.44986,45.64986,4/30/2022,7.55,22.04,0,89,89,3.166666667,28.082
12.44986,45.64986,5/1/2022,10.67,21.94,0,89,89,4.583333333,15.379
12.44986,45.64986,5/2/2022,9.94,22.41,0,89,89,4.444444444,20.088
12.44986,45.64986,5/3/2022,9.86,23.96,0,89,89,4.444444444,25.911
12.44986,45.64986,5/4/2022,9.31,23.41,0,89,89,4.444444444,25.091
12.44986,45.64986,5/5/2022,10.11,20.29,0,89,89,4.444444444,19.093
12.44986,45.64986,5/6/2022,13.02,17.03,6.3,89,89,4.444444444,8.249
12.44986,45.64986,5/7/2022,13.14,20.79,1.3,89,89,4.444444444,7.747
12.44986,45.64986,5/8/2022,13.3,23.61,0,89,89,4.444444444,18.181
12.44986,45.64986,5/9/2022,11.88,25.79,0,89,89,3.368055556,16.884
12.44986,45.64986,5/10/2022,11.81,27.78,0,89,89,2.962962963,29.095
12.44986,45.64986,5/11/2022,12.07,28.66,0,89,89,3.321759259,28.279
12.44986,45.64986,5/12/2022,13.64,29.77,0,89,89,2.939814815,28.474
12.44986,45.64986,5/13/2022,14.22,29,0,89,89,2.974537037,23.108
12.44986,45.64986,5/14/2022,14.96,28.2,0,89,89,4.907407407,20.82
12.44986,45.64986,5/15/2022,14.12,29.24,0,89,89,4.085648148,29.106
12.44986,45.64986,5/16/2022,15.82,30.45,0,89,89,3.402777778,22.184
12.44986,45.64986,5/17/2022,15.51,29.42,0,89,89,3.240740741,28.011
12.44986,45.64986,5/18/2022,15.55,27.65,0,89,89,3.159722222,23.214
12.44986,45.64986,5/19/2022,14.05,27.14,0,89,89,3.414351852,29.986
12.44986,45.64986,5/20/2022,13.08,28.7,0,89,89,2.916666667,29.242
12.44986,45.64986,5/21/2022,15.8,30.63,0,89,89,2.858796296,28.445
12.44986,45.64986,5/22/2022,15.68,29.42,0,89,89,3.333333333,25.922
12.44986,45.64986,5/23/2022,17.89,30.19,0,89,89,3.981481481,14.36
12.44986,45.64986,5/24/2022,17.06,30.02,0,89,89,3.483796296,24.849
12.44986,45.64986,5/25/2022,16.26,28.96,0,89,89,3.888888889,21.47
12.44986,45.64986,5/26/2022,17.46,28.82,0,89,89,4.375,25.428
12.44986,45.64986,5/27/2022,16.8,30.88,0,89,89,3.483796296,27.709
12.44986,45.64986,5/28/2022,14.33,26.51,0,89,89,7.291666667,17.183
12.44986,45.64986,5/29/2022,13.14,20.5,7.4,89,89,6.956018519,15.148
12.44986,45.64986,5/30/2022,11.88,22.75,1.5,89,89,4.409722222,24.276
12.44986,45.64986,5/31/2022,14.37,25.9,0,89,89,3.844444444,27.129
12.44986,45.64986,6/1/2022,15.4,28.36,0,89,89,3.043981481,23.72
12.44986,45.64986,6/2/2022,15.85,29.33,0,89,89,3.287037037,25.958
12.44986,45.64986,6/3/2022,17.45,28.96,0,89,89,4.398148148,21.108
12.44986,45.64986,6/4/2022,17.06,30.18,0,89,89,3.171296296,29.805
12.44986,45.64986,6/5/2022,17.73,31.76,0,89,89,2.771990741,25.605
12.44986,45.64986,6/6/2022,16.78,30.71,0,89,89,2.893518519,26.914
12.44986,45.64986,6/7/2022,15.96,28.2,8.1,89,89,3.969907407,17.61
12.44986,45.64986,6/8/2022,14.66,28.23,10.2,89,89,3.125,23.784
12.44986,45.64986,6/9/2022,15.82,24.34,8.4,89,89,1.921296296,7.675
12.44986,45.64986,6/10/2022,16.42,30.73,0,89,89,2.465277778,23.187
12.44986,45.64986,6/11/2022,15.65,31.03,0,89,89,3.252314815,29.385
12.44986,45.64986,6/12/2022,15.2,31.55,0,89,89,3.530092593,31.689
12.44986,45.64986,6/13/2022,16.12,31.92,0,89,89,2.951388889,24.608
12.44986,45.64986,6/14/2022,16.65,29.25,0,89,89,4.652777778,31.448
12.44986,45.64986,6/15/2022,16.93,30.71,0,89,89,3.4375,26.471
12.44986,45.64986,6/16/2022,17.98,32.07,0,89,89,3.414351852,26.055
12.44986,45.64986,6/17/2022,19.21,33.11,0,89,89,3.657407407,26.852
12.44986,45.64986,6/18/2022,18.38,31.22,0,89,89,2.905092593,30.275
12.44986,45.64986,6/19/2022,17.2,30.61,0,89,89,3.414351852,29.799
12.44986,45.64986,6/20/2022,17.72,32.65,0,89,89,3.009259259,30.283
12.44986,45.64986,6/21/2022,19.37,32.96,11.4,89,89,3.125,24.071
12.44986,45.64986,6/22/2022,20.15,30.86,0,89,89,2.650462963,17.501
12.44986,45.64986,6/23/2022,18.38,32.46,0,89,89,3.923611111,23.905
12.44986,45.64986,6/24/2022,18.96,32.74,0,89,89,4.293981481,29.247
12.44986,45.64986,6/25/2022,17.54,31.99,0,89,89,3.506944444,28.654
12.44986,45.64986,6/26/2022,17.46,33.37,0,89,89,3.043981481,30.155
12.44986,45.64986,6/27/2022,20.47,33.58,0,89,89,3.506944444,29.704
12.44986,45.64986,6/28/2022,20.14,32.09,0,89,89,5.775462963,24.707
12.44986,45.64986,6/29/2022,20.95,31.96,0,89,89,3.229166667,16.857
12.44986,45.64986,6/30/2022,19.23,31.75,0,89,89,3.133333333,30.797
12.44986,45.64986,7/1/2022,18.33,33.72,0,89,89,3.634259259,25.341
12.44986,45.64986,7/2/2022,18.25,33.47,0,89,89,5.289351852,31.499
12.44986,45.64986,7/3/2022,18.9,35.77,0,89,89,3.784722222,30.809
12.44986,45.64986,7/4/2022,18.3,34.7,0,89,89,3.240740741,28.014
12.44986,45.64986,7/5/2022,18.57,33.79,4.4,89,89,4.363425926,24.322
12.44986,45.64986,7/6/2022,18.75,32.65,0,89,89,3.125,32.274
12.44986,45.64986,7/7/2022,17.32,31.32,0,89,89,4.733796296,19.1425
12.44986,45.64986,7/8/2022,16.26,30.58,5.8,89,89,3.518518519,32.509
12.44986,45.64986,7/9/2022,15.72,29.5,0,89,89,2.962962963,32.252
12.44986,45.64986,7/10/2022,17.17,31.13,0,89,89,3.333333333,21.531
12.44986,45.64986,7/11/2022,17.68,28.86,0,89,89,3.553240741,22.662
12.44986,45.64986,7/12/2022,18.23,30.24,0,89,89,3.599537037,24.227
12.44986,45.64986,7/13/2022,16.5,31.91,0,89,89,3.75,30.83
12.44986,45.64986,7/14/2022,17.37,33.42,0,89,89,3.159722222,24.783
12.44986,45.64986,7/15/2022,20.04,35.72,0,89,89,4.247685185,30.145
12.44986,45.64986,7/16/2022,20.89,33.35,0,89,89,5.543981481,29.313
12.44986,45.64986,7/17/2022,21.17,32.37,0,89,89,6.111111111,29.885
12.44986,45.64986,7/18/2022,18.99,32.99,0,89,89,3.900462963,29.838
12.44986,45.64986,7/19/2022,18.47,33.84,0,89,89,3.506944444,30.136
12.44986,45.64986,7/20/2022,17.67,35.09,0,89,89,4.085648148,29.922
12.44986,45.64986,7/21/2022,20.07,36.29,0,89,89,3.831018519,28.465
12.44986,45.64986,7/22/2022,21.02,36.74,0,89,89,3.80787037,28.986
12.44986,45.64986,7/23/2022,21.47,36.98,0,89,89,3.310185185,26.108
12.44986,45.64986,7/24/2022,22.13,35.43,0,89,89,4.375,26.981
12.44986,45.64986,7/25/2022,20.26,36.84,0,89,89,3.773148148,28.594
12.44986,45.64986,7/26/2022,21.29,33.84,0,89,89,3.37962963,19.225
12.44986,45.64986,7/27/2022,19.75,31.22,5.9,89,89,5.046296296,23.841
12.44986,45.64986,7/28/2022,20.05,31.83,0,89,89,3.680555556,24.895
12.44986,45.64986,7/29/2022,18.89,33.35,8.2,89,89,3.287037037,28.059
12.44986,45.64986,7/30/2022,19.4,32.28,0,89,89,3.009259259,20.651
12.44986,45.64986,7/31/2022,18.02,33.82,0,89,89,3.377777778,21.851
12.44986,45.64986,8/1/2022,18.66,34.45,0,89,89,3.518518519,29.088
12.44986,45.64986,8/2/2022,19.42,32.25,0,89,89,3.657407407,25.484
12.44986,45.64986,8/3/2022,17.69,34.01,0,89,89,3.611111111,28.367
12.44986,45.64986,8/4/2022,17.76,35.62,0,89,89,3.80787037,28.101
12.44986,45.64986,8/5/2022,19.51,35.69,0,89,89,3.263888889,27.454
12.44986,45.64986,8/6/2022,19.66,36.23,0,89,89,3.69212963,13.178
12.44986,45.64986,8/7/2022,19.78,30.61,0,89,89,5.196759259,23.131
12.44986,45.64986,8/8/2022,19.65,31.5,2.4,89,89,4.976851852,27.105
12.44986,45.64986,8/9/2022,19.29,31.63,0,89,89,3.761574074,27.563
12.44986,45.64986,8/10/2022,17.9,31.47,0,89,89,3.946759259,27.733
12.44986,45.64986,8/11/2022,16.31,31.33,0,89,89,3.680555556,26.605
12.44986,45.64986,8/12/2022,16.32,28.93,2.3,89,89,4.618055556,20.977
12.44986,45.64986,8/13/2022,15.3,29.36,0,89,89,2.986111111,12.204
12.44986,45.64986,8/14/2022,15.53,31.89,0,89,89,3.518518519,26.941
12.44986,45.64986,8/15/2022,18.31,32.48,9,89,89,3.506944444,23.777
12.44986,45.64986,8/16/2022,18.06,30.92,0,89,89,2.638888889,24.748
12.44986,45.64986,8/17/2022,18.74,31.13,0,89,89,2.858796296,23.731
12.44986,45.64986,8/18/2022,19,28.43,17.9,89,89,4.282407407,14.718
12.44986,45.64986,8/19/2022,17.53,27.59,17.1,89,89,3.958333333,8.803
12.44986,45.64986,8/20/2022,18.34,31.34,6,89,89,3.101851852,17.759
12.44986,45.64986,8/21/2022,17.47,31.25,0,89,89,3.587962963,23.083
12.44986,45.64986,8/22/2022,17.46,31.2,0,89,89,3.263888889,22.946
12.44986,45.64986,8/23/2022,17.42,30.48,0,89,89,3.113425926,19.139
12.44986,45.64986,8/24/2022,17,31.13,0,89,89,2.743055556,25.099
12.44986,45.64986,8/25/2022,18.29,32.24,0,89,89,3.344907407,16.905
12.44986,45.64986,8/26/2022,19.05,32.04,0,89,89,3.680555556,23.93
12.44986,45.64986,8/27/2022,18.83,30.04,6,89,89,4.571759259,18.077
12.44986,45.64986,8/28/2022,18.06,30.05,3.7,89,89,4.039351852,16.058
12.44986,45.64986,8/29/2022,19.37,31.15,0,89,89,3.796296296,22.311
12.44986,45.64986,8/30/2022,18.9,30.85,0,89,89,3.298611111,22.211
12.44986,45.64986,8/31/2022,19.25,27.95,3.4,89,89,5.3,11.489
12.44986,45.64986,9/1/2022,18.25,25.57,7.7,89,89,3.865740741,18.157
12.44986,45.64986,9/2/2022,16.1,27.05,0,89,89,3.622685185,22.427
12.44986,45.64986,9/3/2022,15.42,27.06,0,89,89,3.136574074,20.745
12.44986,45.64986,9/4/2022,16.52,28.93,0,89,89,3.229166667,21.733
12.44986,45.64986,9/5/2022,16.13,30.39,0,89,89,3.668981481,20.302
12.44986,45.64986,9/6/2022,17.17,30.3,0,89,89,3.078703704,20.839
12.44986,45.64986,9/7/2022,19.56,29.06,3.3,89,89,2.928240741,18.288
12.44986,45.64986,9/8/2022,18.08,29.02,11.9,89,89,4.369212963,9.434
12.44986,45.64986,9/9/2022,16.48,28.22,5.3,89,89,5.613425926,10.146
12.44986,45.64986,9/10/2022,15.42,27.61,0,89,89,3.726851852,19.342
12.44986,45.64986,9/11/2022,14.75,26.74,0,89,89,3.900462963,22.016
12.44986,45.64986,9/12/2022,13.72,27.21,0,89,89,3.784722222,20.207
12.44986,45.64986,9/13/2022,14.82,27.77,0,89,89,2.280092593,14.19
12.44986,45.64986,9/14/2022,17.93,29.28,0,89,89,2.025462963,5.692
12.44986,45.64986,9/15/2022,19.54,29.78,0,89,89,4.386574074,14.524
12.44986,45.64986,9/16/2022,15.8,28.92,0,89,89,6.423611111,7.959
12.44986,45.64986,9/17/2022,11.12,20.26,6.7,89,89,3.37962963,6.386
12.44986,45.64986,9/18/2022,8.48,22.53,0,89,89,3.773148148,20.277
12.44986,45.64986,9/19/2022,9.72,24.82,0,89,89,3.368055556,20.817
12.44986,45.64986,9/20/2022,9.44,22.68,0,89,89,3.819444444,20.522
12.44986,45.64986,9/21/2022,9.93,20.72,0,89,89,2.662037037,20.69
12.44986,45.64986,9/22/2022,7.78,21.18,0,89,89,2.719907407,19.871
12.44986,45.64986,9/23/2022,7.75,21.46,0,89,89,3.090277778,17.02
12.44986,45.64986,9/24/2022,11,20.99,0,89,89,2.87037037,4.593
12.44986,45.64986,9/25/2022,13.35,20.43,9.1,89,89,3.80787037,5.869
12.44986,45.64986,9/26/2022,11.86,22.61,0,89,89,3.969907407,12.169
12.44986,45.64986,9/27/2022,11.59,23.01,0,89,89,4.652777778,9.148
12.44986,45.64986,9/28/2022,10.7,21.22,0,89,89,4.340277778,7.84
12.44986,45.64986,9/29/2022,12.6,22.66,11,89,89,4.293981481,8.817
12.44986,45.64986,9/30/2022,13.63,19.49,11.4,89,89,4.155555556,3.22
12.44986,45.64986,10/1/2022,12.55,21.25,1.7,89,89,2.766203704,8.544
12.44986,45.64986,10/2/2022,10.28,24.74,0,89,89,3.252314815,10.904
12.44986,45.64986,10/3/2022,12.09,25.21,0,89,89,3.391203704,16.943
12.44986,45.64986,10/4/2022,11.54,21.67,0,89,89,3.622685185,10.079
12.44986,45.64986,10/5/2022,10.29,23.69,0,89,89,2.546296296,8.05
12.44986,45.64986,10/6/2022,10.16,24.7,0,89,89,2.743055556,15.533
12.44986,45.64986,10/7/2022,10.3,25.74,0,89,89,4.0625,15.888
12.44986,45.64986,10/8/2022,10.17,24.29,0,89,89,3.611111111,14.482
12.44986,45.64986,10/9/2022,11.33,23.1,0,89,89,4.340277778,13.618
12.44986,45.64986,10/10/2022,11.3,22.56,0,89,89,3.634259259,10.352
12.44986,45.64986,10/11/2022,10.22,23.7,0,89,89,3.414351852,14.341
12.44986,45.64986,10/12/2022,10.15,22.55,0,89,89,3.460648148,13.62
12.44986,45.64986,10/13/2022,9.41,22.42,0,89,89,3.865740741,13.939
12.44986,45.64986,10/14/2022,9.33,23.33,0,89,89,3.69212963,13.471
12.44986,45.64986,10/15/2022,9.86,22.75,0,89,89,3.159722222,10.374
12.44986,45.64986,10/16/2022,11.08,24.09,0,89,89,3.298611111,10.269
12.44986,45.64986,10/17/2022,10.19,23.58,0,89,89,2.928240741,13.391
12.44986,45.64986,10/18/2022,10.24,24.57,0,89,89,2.592592593,13.139
12.44986,45.64986,10/19/2022,10.7,25.33,0,89,89,3.923611111,13.291
12.44986,45.64986,10/20/2022,10.35,22.77,0,89,89,4.097222222,9.665
12.44986,45.64986,10/21/2022,11.23,20.01,0,89,89,2.013888889,4.609
12.44986,45.64986,10/22/2022,13.82,22.59,11,89,89,4.375,1.38
12.44986,45.64986,10/23/2022,12.43,22.93,0,89,89,2.858796296,3.16
12.44986,45.64986,10/24/2022,14.26,23.43,0,89,89,2.141203704,3.548
12.44986,45.64986,10/25/2022,12.35,23.39,0,89,89,3.518518519,10.911
12.44986,45.64986,10/26/2022,11.17,23.24,0,89,89,3.113425926,10.658
12.44986,45.64986,10/27/2022,10.11,23.12,0,89,89,3.460648148,12.023
12.44986,45.64986,10/28/2022,9.15,23.55,0,89,89,3.69212963,11.632
12.44986,45.64986,10/29/2022,8.93,24.47,0,89,89,3.229166667,11.238
12.44986,45.64986,10/30/2022,8.91,24.45,0,89,89,3.171296296,10.934
12.44986,45.64986,10/31/2022,7.94,23.35,0,89,89,3.255555556,10.35
12.44986,45.64986,11/1/2022,8.15,20.37,0,89,89,2.291666667,9.191
12.44986,45.64986,11/2/2022,9.66,19.55,0,89,89,1.770833333,7.206
12.44986,45.64986,11/3/2022,11.48,17.65,8.4,89,89,2.175925926,4.73
12.44986,45.64986,11/4/2022,7.3,18.7,13.2,89,89,3.923611111,5.358
12.44986,45.64986,11/5/2022,5.78,18.92,0,89,89,2.511574074,7.527
12.44986,45.64986,11/6/2022,4.06,17.82,0,89,89,3.576388889,10.714
12.44986,45.64986,11/7/2022,3.69,17.25,0,89,89,3.101851852,10.286
12.44986,45.64986,11/8/2022,3.27,16.83,0,89,89,3.449074074,10.171
12.44986,45.64986,11/9/2022,7.24,17.86,0,89,89,1.990740741,2.468
12.44986,45.64986,11/10/2022,9.25,15.58,3.7,89,89,2.476851852,2.005
12.44986,45.64986,11/11/2022,6.17,17.52,0,89,89,4.583333333,6.736
12.44986,45.64986,11/12/2022,5.04,14.74,0,89,89,4.74537037,4.118
12.44986,45.64986,11/13/2022,5.92,15.93,3.2,89,89,4.340277778,8.724
12.44986,45.64986,11/14/2022,6.18,12.43,1.6,89,89,3.946759259,3.684
12.44986,45.64986,11/15/2022,5.59,12.02,2.4,89,89,1.944444444,6.507
12.44986,45.64986,11/16/2022,8.8,12.12,5.5,89,89,1.921296296,2.556
12.44986,45.64986,11/17/2022,7.43,14.12,1,89,89,2.766203704,3.397
12.44986,45.64986,11/18/2022,6.68,15.85,0,89,89,3.217592593,3.689
12.44986,45.64986,11/19/2022,4.39,12.66,0,89,89,4.791666667,4.96
12.44986,45.64986,11/20/2022,3.47,12.88,0,89,89,3.599537037,7.07
12.44986,45.64986,11/21/2022,0.79,10.91,0,89,89,3.368055556,8.427
12.44986,45.64986,11/22/2022,5,10.76,18.4,89,89,5.717592593,0.717
12.44986,45.64986,11/23/2022,3.42,13.09,0,89,89,2.430555556,4.328
12.44986,45.64986,11/24/2022,1.67,12.51,0,89,89,3.819444444,7.981
12.44986,45.64986,11/25/2022,2.13,12.26,0,89,89,4.537037037,5.267
12.44986,45.64986,11/26/2022,2.64,13.24,0,89,89,4.085648148,6.491
12.44986,45.64986,11/27/2022,0.47,10.52,0,89,89,3.4375,8.158
12.44986,45.64986,11/28/2022,1.38,7.63,0,89,89,4.43287037,4.429
12.44986,45.64986,11/29/2022,3.53,8.18,1.6,89,89,4.826388889,3.707
12.44986,45.64986,11/30/2022,2.43,8.66,0,89,89,3.433333333,4.952
12.44986,45.64986,12/1/2022,3.25,9.91,2.4,89,89,3.842592593,6.168
12.44986,45.64986,12/2/2022,4.1,7.48,0,89,89,4.861111111,2.626
12.44986,45.64986,12/3/2022,4.82,8.57,6.6,89,89,8.125,1.688
12.44986,45.64986,12/4/2022,5.57,9.78,10.7,89,89,8.206018519,1.056
12.44986,45.64986,12/5/2022,4.38,11.48,11.2,89,89,4.293981481,2.491
12.44986,45.64986,12/6/2022,2.15,8.07,0,89,89,3.194444444,7.299
12.44986,45.64986,12/7/2022,0.78,7.44,0,89,89,5.277777778,7.092
12.44986,45.64986,12/8/2022,2.13,7.78,0,89,89,3.518518519,3.693
12.44986,45.64986,12/9/2022,3.2,6.9,11.7,89,89,4.074074074,0.327
12.44986,45.64986,12/10/2022,1.16,7.51,3.8,89,89,3.402777778,1.444
12.44986,45.64986,12/11/2022,-1.41,7.11,5.4,89,89,2.199074074,0.949
12.44986,45.64986,12/12/2022,-3.67,3.96,2.9,89,89,3.564814815,7.383
12.44986,45.64986,12/13/2022,-3.28,2.86,0,89,89,6.782407407,2.626
12.44986,45.64986,12/14/2022,-1.07,3.63,0,89,89,3.993055556,3.2735
12.44986,45.64986,12/15/2022,0.27,5.59,8.2,89,89,3.912037037,1.368
12.44986,45.64986,12/16/2022,3.23,6.99,16.4,89,89,2.488425926,0.663
12.44986,45.64986,12/17/2022,2.99,7.7,2.8,89,89,6.168981481,2.976
12.44986,45.64986,12/18/2022,-0.95,7.1,0,89,89,7.222222222,7.001
12.44986,45.64986,12/19/2022,-0.51,5.17,0,89,89,5.023148148,4.538
12.44986,45.64986,12/20/2022,0.89,5.65,0,89,89,3.4375,3.489
12.44986,45.64986,12/21/2022,2.72,6.42,0,89,89,1.400462963,0.79
12.44986,45.64986,12/22/2022,2.41,6.82,0,89,89,1.099537037,1.875
12.44986,45.64986,12/23/2022,1.69,9.79,0,89,89,1.666666667,0.918
12.44986,45.64986,12/24/2022,4.32,10.04,0,89,89,1.840277778,3.373
12.44986,45.64986,12/25/2022,4.28,10.42,0,89,89,1.145833333,1.491
12.44986,45.64986,12/26/2022,4.76,10.57,0,89,89,1.261574074,0.71
12.44986,45.64986,12/27/2022,4.09,10.43,0,89,89,2.24537037,4.559
12.44986,45.64986,12/28/2022,3.83,10.25,0,89,89,3.391203704,3.359
12.44986,45.64986,12/29/2022,4.22,9.62,0,89,89,1.25,1.887
12.44986,45.64986,12/30/2022,5.26,9.92,0,89,89,2.199074074,1.027
12.44986,45.64986,12/31/2022,5.64,11.35,1.3,89,89,1.011111111,2.238
12.44986,45.64986,1/1/2023,5.3,11.06,0,89,89,0.9375,0.97
12.44986,45.64986,1/2/2023,5.97,9.24,0,89,89,0.99537037,0.982
12.44986,45.64986,1/3/2023,6.48,9.93,0,89,89,1.273148148,2.001
12.44986,45.64986,1/4/2023,6.05,11.85,0,89,89,2.326388889,4.032
12.44986,45.64986,1/5/2023,5.16,11.85,0,89,89,1.215277778,1.143
12.44986,45.64986,1/6/2023,3.07,10.63,0,89,89,2.615740741,4.966
12.44986,45.64986,1/7/2023,3.46,8.18,0,89,89,1.25,2.075
12.44986,45.64986,1/8/2023,4.84,10.91,10.1,89,89,1.828703704,0.696
12.44986,45.64986,1/9/2023,4.42,12.07,7.7,89,89,2.743055556,1.806
12.44986,45.64986,1/10/2023,1.58,13.52,0,89,89,2.592592593,7.588
12.44986,45.64986,1/11/2023,-0.53,9.45,0,89,89,3.356481481,6.201
12.44986,45.64986,1/12/2023,1.04,10.82,0,89,89,3.18287037,5.14
12.44986,45.64986,1/13/2023,0.76,9.34,0,89,89,2.800925926,3.25
12.44986,45.64986,1/14/2023,-0.93,10.67,0,89,89,3.06712963,6.583
12.44986,45.64986,1/15/2023,1.8,7.23,8.9,89,89,2.657407407,1.095
12.44986,45.64986,1/16/2023,3,8.91,6.2,89,89,5.12037037,2.569
12.44986,45.64986,1/17/2023,1.67,6.43,5.6,89,89,4.444444444,2.051
12.44986,45.64986,1/18/2023,0.94,7.28,4.6,89,89,2.407407407,1.248
12.44986,45.64986,1/19/2023,0.84,6.83,4.5,89,89,3.634259259,1.687
12.44986,45.64986,1/20/2023,-0.01,6.74,4.9,89,89,3.275462963,6.574
12.44986,45.64986,1/21/2023,-0.46,6.69,0,89,89,1.400462963,2.804
12.44986,45.64986,1/22/2023,2.77,7.88,0,89,89,3.090277778,2.043
12.44986,45.64986,1/23/2023,3.17,8.66,17.5,89,89,4.594907407,0.935
12.44986,45.64986,1/24/2023,2.46,9.61,5.9,89,89,3.831018519,2.29
12.44986,45.64986,1/25/2023,1.28,9.38,0,89,89,4.479166667,5.488
12.44986,45.64986,1/26/2023,-1.12,6.96,0,89,89,4.398148148,8.539
12.44986,45.64986,1/27/2023,0.14,6.55,0,89,89,2.893518519,9.792
12.44986,45.64986,1/28/2023,-0.98,8.61,0,89,89,3.483796296,7.732
12.44986,45.64986,1/29/2023,-2.34,8.39,0,89,89,3.483796296,9.203
12.44986,45.64986,1/30/2023,-3.31,9.46,0,89,89,3.599537037,8.371
12.44986,45.64986,1/31/2023,-1.66,11.59,0,89,89,2.866666667,9.874
12.44986,45.64986,2/1/2023,-0.33,12.03,0,89,89,3.645833333,7.224
12.44986,45.64986,2/2/2023,0.46,14.63,0,89,89,2.731481481,7.602
12.44986,45.64986,2/3/2023,0,12.7,0,89,89,2.928240741,8.77
12.44986,45.64986,2/4/2023,0,13.43,0,89,89,2.5,10.294
12.44986,45.64986,2/5/2023,-0.81,7.58,0,89,89,3.506944444,7.331
12.44986,45.64986,2/6/2023,-2.14,6.29,0,89,89,3.37962963,8.137
12.44986,45.64986,2/7/2023,-4.27,7.04,0,89,89,4.131944444,11.589
12.44986,45.64986,2/8/2023,-6.14,5.45,0,89,89,5.787037037,5.8505
12.44986,45.64986,2/9/2023,-5.1,7.1,0,89,89,4.583333333,11.904
12.44986,45.64986,2/10/2023,-6.29,9.53,0,89,89,4.12037037,11.959
12.44986,45.64986,2/11/2023,-4.73,11.54,0,89,89,3.229166667,10.68
12.44986,45.64986,2/12/2023,-1.9,12.05,0,89,89,3.344907407,10.66
12.44986,45.64986,2/13/2023,-2.66,14.7,0,89,89,3.229166667,12.308
12.44986,45.64986,2/14/2023,-1.31,15.48,0,89,89,3.287037037,12.671
12.44986,45.64986,2/15/2023,-1.51,16.45,0,89,89,4.224537037,12.991
12.44986,45.64986,2/16/2023,-2.03,12.17,0,89,89,3.101851852,9.469
12.44986,45.64986,2/17/2023,1.17,14.16,0,89,89,1.62037037,5.005
12.44986,45.64986,2/18/2023,3.63,12.62,0,89,89,1.736111111,2.155
12.44986,45.64986,2/19/2023,2.03,14.22,0,89,89,1.435185185,2.757
12.44986,45.64986,2/20/2023,3.09,14.17,0,89,89,3.043981481,10.417
12.44986,45.64986,2/21/2023,0.72,13.43,0,89,89,1.284722222,2.892
12.44986,45.64986,2/22/2023,4.86,13.35,0,89,89,1.886574074,11.057
12.44986,45.64986,2/23/2023,5.3,12.8,0,89,89,1.990740741,2.335
12.44986,45.64986,2/24/2023,3.2,13.65,0,89,89,1.759259259,3.11
12.44986,45.64986,2/25/2023,6.14,15.96,0,89,89,2.546296296,3.266
12.44986,45.64986,2/26/2023,3.29,10.21,0,89,89,6.365740741,5.731
12.44986,45.64986,2/27/2023,2.12,8.84,0,89,89,6.631944444,11.555
12.44986,45.64986,2/28/2023,1.76,9.65,0,89,89,8.322222222,15.186
12.44986,45.64986,3/1/2023,2.28,8.94,0,89,89,6.226851852,5.514
12.44986,45.64986,3/2/2023,3.84,12.52,0,89,89,4.756944444,8
12.44986,45.64986,3/3/2023,2.41,15.17,0,89,89,3.958333333,10.256
12.44986,45.64986,3/4/2023,0.36,16.86,0,89,89,2.986111111,16.002
12.44986,45.64986,3/5/2023,0.47,15.25,0,89,89,4.236111111,15.456
12.44986,45.64986,3/6/2023,3.23,14.49,0,89,89,3.622685185,3.424
12.44986,45.64986,3/7/2023,3.97,15.38,0,89,89,3.738425926,5.295
12.44986,45.64986,3/8/2023,4.59,17.11,0,89,89,2.673611111,6.442
12.44986,45.64986,3/9/2023,8.38,19.09,0,89,89,2.44212963,4.863
12.44986,45.64986,3/10/2023,6.31,20.21,0,89,89,3.18287037,13.418
12.44986,45.64986,3/11/2023,6.7,21.35,0,89,89,3.819444444,14.089
12.44986,45.64986,3/12/2023,4.31,15.97,0,89,89,4.710648148,16.209
12.44986,45.64986,3/13/2023,2.98,15.83,0,89,89,3.020833333,10.854
12.44986,45.64986,3/14/2023,7.68,16.54,10.7,89,89,3.310185185,1.038
