Site,DateTime,Tmax,Tmin,Precipitation,WindSpeed,RelativeHumidityMax,RelativeHumidityMin,Radiation,Latitude,Longitude
ColliOrientali,2012-05-19,23.91,8.31,0,3.032407407,96,41,28.884,45.64986,12.44986
ColliOrientali,2012-05-20,21.39,9.99,13.2,2.581018519,97,49,21.341,45.64986,12.44986
ColliOrientali,2012-05-21,20.93,10.77,17.6,3.009259259,99,82,3.835,45.64986,12.44986
ColliOrientali,2012-05-22,25.21,9.88,4,2.164351852,99,74,10.267,45.64986,12.44986
ColliOrientali,2012-05-23,27.75,15.42,0,1.886574074,99,74,16.464,45.64986,12.44986
ColliOrientali,2012-05-24,31.43,15.57,0,2.835648148,89,39,20.011,45.64986,12.44986
ColliOrientali,2012-05-25,26.48,14.86,0,3.148148148,76,29,28.738,45.64986,12.44986
ColliOrientali,2012-05-26,24.41,13.24,0,2.858796296,81,42,26.414,45.64986,12.44986
ColliOrientali,2012-05-27,25.47,12.24,0,3.356481481,90,36,25.344,45.64986,12.44986
ColliOrientali,2012-05-28,27.78,13.68,0,3.877314815,96,45,22.475,45.64986,12.44986
ColliOrientali,2012-05-29,29.14,13.66,0,3.356481481,94,47,26.783,45.64986,12.44986
ColliOrientali,2012-05-30,29.75,15.34,0,3.622685185,97,41,26.758,45.64986,12.44986
ColliOrientali,2012-05-31,27.93,16.71,1.4,3.977777778,99,49,25.798,45.64986,12.44986
ColliOrientali,2012-06-01,28.4,16.88,0,4.027777778,99,71,14.569,45.64986,12.44986
ColliOrientali,2012-06-02,27.3,18.28,0,3.414351852,99,76,8.205,45.64986,12.44986
ColliOrientali,2012-06-03,27.6,16.61,0,3.078703704,99,79,4.959,45.64986,12.44986
ColliOrientali,2012-06-04,25.41,14.04,12.2,2.8125,99,71,5.824,45.64986,12.44986
ColliOrientali,2012-06-05,26.53,12.73,0,2.974537037,98,50,29.791,45.64986,12.44986
ColliOrientali,2012-06-06,26.49,14.65,0,3.148148148,92,51,19.271,45.64986,12.44986
ColliOrientali,2012-06-07,26.37,15.88,0,2.662037037,96,62,17.872,45.64986,12.44986
ColliOrientali,2012-06-08,26.44,17.07,0,2.731481481,92,50,21.058,45.64986,12.44986
ColliOrientali,2012-06-09,26.53,17.1,2.1,5.219907407,91,76,7.829,45.64986,12.44986
ColliOrientali,2012-06-10,26.51,16.2,5,4.282407407,99,64,12.026,45.64986,12.44986
ColliOrientali,2012-06-11,26.82,14.85,14.5,3.217592593,99,77,13.449,45.64986,12.44986
ColliOrientali,2012-06-12,26.66,14.28,10.8,3.553240741,99,72,10.132,45.64986,12.44986
ColliOrientali,2012-06-13,26.99,13.1,5,4.375,98,55,26.086,45.64986,12.44986
ColliOrientali,2012-06-14,27.91,12.47,0,4.016203704,91,44,31.233,45.64986,12.44986
ColliOrientali,2012-06-15,29.46,14.31,0,2.939814815,92,48,29.849,45.64986,12.44986
ColliOrientali,2012-06-16,31.25,15.85,0,3.310185185,91,47,30.119,45.64986,12.44986
ColliOrientali,2012-06-17,33,16.91,0,3.37962963,85,44,29.898,45.64986,12.44986
ColliOrientali,2012-06-18,34.5,19.03,0,4.027777778,79,33,30.415,45.64986,12.44986
ColliOrientali,2012-06-19,35.06,19.91,0,3.75,73,31,28.757,45.64986,12.44986
ColliOrientali,2012-06-20,35.15,20.26,0,3.287037037,79,44,26.73,45.64986,12.44986
ColliOrientali,2012-06-21,34.54,21,0,3.935185185,81,37,28.076,45.64986,12.44986
ColliOrientali,2012-06-22,34.54,20.35,0,4.594907407,81,37,28.159,45.64986,12.44986
ColliOrientali,2012-06-23,30.92,20.77,0,5.127314815,65,46,23.587,45.64986,12.44986
ColliOrientali,2012-06-24,32.89,18.96,0,3.541666667,75,37,28.748,45.64986,12.44986
ColliOrientali,2012-06-25,33.13,19.32,0,4.513888889,92,51,14.237,45.64986,12.44986
ColliOrientali,2012-06-26,30.18,18.72,0,4.212962963,77,36,30.397,45.64986,12.44986
ColliOrientali,2012-06-27,31.15,16.83,0,4.259259259,81,36,30.077,45.64986,12.44986
ColliOrientali,2012-06-28,32.57,18.41,0,3.18287037,84,42,28.648,45.64986,12.44986
ColliOrientali,2012-06-29,34.07,19.79,0,3.101851852,84,39,27.319,45.64986,12.44986
ColliOrientali,2012-06-30,35.73,20.9,0,2.988888889,88,40,27.589,45.64986,12.44986
ColliOrientali,2012-07-01,35.86,20.92,0,3.530092593,90,38,27.543,45.64986,12.44986
ColliOrientali,2012-07-02,36.77,21.48,0,5.034722222,81,39,24.027,45.64986,12.44986
ColliOrientali,2012-07-03,33.15,20.64,0,3.217592593,83,43,23.398,45.64986,12.44986
ColliOrientali,2012-07-04,33.18,19.28,0,3.576388889,85,31,26.084,45.64986,12.44986
ColliOrientali,2012-07-05,33.08,20.16,0,4.722222222,68,39,26.834,45.64986,12.44986
ColliOrientali,2012-07-06,31.71,19.16,10.1,5.555555556,89,48,16.048,45.64986,12.44986
ColliOrientali,2012-07-07,32.02,18.47,0,3.981481481,93,47,25.084,45.64986,12.44986
ColliOrientali,2012-07-08,33.51,17.95,0,3.796296296,93,29,26.53,45.64986,12.44986
ColliOrientali,2012-07-09,34.16,19.35,0,3.738425926,75,30,26.656,45.64986,12.44986
ColliOrientali,2012-07-10,33.72,19.33,0,5.381944444,77,36,24.975,45.64986,12.44986
ColliOrientali,2012-07-11,33.11,19.43,0,5.509259259,96,47,24.121,45.64986,12.44986
ColliOrientali,2012-07-12,31.66,18.79,0,6.678240741,89,48,25.106,45.64986,12.44986
ColliOrientali,2012-07-13,31,19.52,0,7.453703704,74,58,13.926,45.64986,12.44986
ColliOrientali,2012-07-14,32.48,18.53,0,4.768518519,94,54,15.729,45.64986,12.44986
ColliOrientali,2012-07-15,30.35,18.21,0,7.303240741,88,55,15.287,45.64986,12.44986
ColliOrientali,2012-07-16,29.97,16.33,0,3.344907407,91,34,28.176,45.64986,12.44986
ColliOrientali,2012-07-17,30.35,15.1,0,3.159722222,80,42,29.024,45.64986,12.44986
ColliOrientali,2012-07-18,31.82,17.13,0,3.599537037,87,37,28.851,45.64986,12.44986
ColliOrientali,2012-07-19,34.05,17.17,0,3.460648148,90,36,27.568,45.64986,12.44986
ColliOrientali,2012-07-20,33.34,19.21,0,5.05787037,75,35,26.746,45.64986,12.44986
ColliOrientali,2012-07-21,29.56,17.22,0,7.025462963,94,58,9.653,45.64986,12.44986
ColliOrientali,2012-07-22,27.73,16.84,0,3.773148148,75,38,28.134,45.64986,12.44986
ColliOrientali,2012-07-23,29.37,15.65,0,4.456018519,81,36,26.88,45.64986,12.44986
ColliOrientali,2012-07-24,31.21,17.45,0,3.171296296,85,42,16.421,45.64986,12.44986
ColliOrientali,2012-07-25,31.28,17.74,0,2.546296296,91,51,15.162,45.64986,12.44986
ColliOrientali,2012-07-26,32.81,18.4,0,2.87037037,93,47,19.068,45.64986,12.44986
ColliOrientali,2012-07-27,33.56,19.37,0,3.37962963,87,39,26.488,45.64986,12.44986
ColliOrientali,2012-07-28,35.27,21.08,0,3.715277778,81,38,24.5,45.64986,12.44986
ColliOrientali,2012-07-29,34.43,20.25,0,4.976851852,89,39,21.9,45.64986,12.44986
ColliOrientali,2012-07-30,32.32,19.55,0,5.659722222,80,38,22.623,45.64986,12.44986
ColliOrientali,2012-07-31,33.1,19.82,0,3.433333333,93,24,27.34,45.64986,12.44986
ColliOrientali,2012-08-01,33.6,18.22,0,3.229166667,77,30,27.212,45.64986,12.44986
ColliOrientali,2012-08-02,34.73,18.38,0,4.074074074,72,31,25.418,45.64986,12.44986
ColliOrientali,2012-08-03,34.42,20.17,0,3.958333333,72,30,25.816,45.64986,12.44986
ColliOrientali,2012-08-04,34.03,20.53,0,4.74537037,76,29,24.945,45.64986,12.44986
ColliOrientali,2012-08-05,34.5,20.09,0,4.085648148,73,26,25.691,45.64986,12.44986
ColliOrientali,2012-08-06,34.24,20.73,0,4.12037037,77,47,17.925,45.64986,12.44986
ColliOrientali,2012-08-07,33.93,20.15,0,3.854166667,88,33,26.813,45.64986,12.44986
ColliOrientali,2012-08-08,33.66,18.89,0,6.053240741,48,28,25.995,45.64986,12.44986
ColliOrientali,2012-08-09,33.07,18.23,0,5.162037037,82,29,20.61,45.64986,12.44986
ColliOrientali,2012-08-10,30.48,17.89,0,3.680555556,74,24,24.145,45.64986,12.44986
ColliOrientali,2012-08-11,30.71,16.88,0,4.016203704,74,33,23.767,45.64986,12.44986
ColliOrientali,2012-08-12,28.31,16.61,0,3.946759259,69,37,20.167,45.64986,12.44986
ColliOrientali,2012-08-13,30.37,16.96,0,4.270833333,66,28,25.354,45.64986,12.44986
ColliOrientali,2012-08-14,31.21,18.49,0,3.18287037,73,32,24.222,45.64986,12.44986
ColliOrientali,2012-08-15,32.1,18.38,0,2.881944444,81,37,23.191,45.64986,12.44986
ColliOrientali,2012-08-16,34.71,20.38,0,4.050925926,82,42,16.174,45.64986,12.44986
ColliOrientali,2012-08-17,33.94,19.97,0,4.189814815,71,26,24.729,45.64986,12.44986
ColliOrientali,2012-08-18,34.52,18.83,0,3.356481481,65,30,24.203,45.64986,12.44986
ColliOrientali,2012-08-19,35.44,19.36,0,3.148148148,66,27,24.064,45.64986,12.44986
ColliOrientali,2012-08-20,36.98,18.73,0,3.449074074,66,23,23.788,45.64986,12.44986
ColliOrientali,2012-08-21,36.14,20.17,0,3.425925926,69,22,22.604,45.64986,12.44986
ColliOrientali,2012-08-22,36.42,19.36,0,2.835648148,73,33,21.258,45.64986,12.44986
ColliOrientali,2012-08-23,35.65,22.22,0,4.085648148,91,29,19.669,45.64986,12.44986
ColliOrientali,2012-08-24,36.26,21.15,0,4.050925926,78,35,22.098,45.64986,12.44986
ColliOrientali,2012-08-25,35.66,19.56,0,4.363425926,71,31,22.309,45.64986,12.44986
ColliOrientali,2012-08-26,30.57,16.19,0,5.914351852,90,57,8.258,45.64986,12.44986
ColliOrientali,2012-08-27,29.82,13.64,0,3.680555556,88,30,24.32,45.64986,12.44986
ColliOrientali,2012-08-28,31.27,13.54,0,3.819444444,83,33,22.449,45.64986,12.44986
ColliOrientali,2012-08-29,32.14,16.61,0,4.12037037,84,33,21.745,45.64986,12.44986
ColliOrientali,2012-08-30,31.95,16.49,0,3.310185185,76,26,19,45.64986,12.44986
ColliOrientali,2012-08-31,25.76,15.84,12.5,4.5,98,70,4.787,45.64986,12.44986
ColliOrientali,2012-09-01,27.02,15.68,9.9,7.094907407,99,58,9.618,45.64986,12.44986
ColliOrientali,2012-09-02,27.49,15.93,0,5.069444444,98,53,19.317,45.64986,12.44986
ColliOrientali,2012-09-03,25.91,18.05,15,4.328703704,87,46,11.766,45.64986,12.44986
ColliOrientali,2012-09-04,29.34,16.72,10.4,3.194444444,93,55,10.611,45.64986,12.44986
ColliOrientali,2012-09-05,27.99,17.69,4.9,2.916666667,87,52,8.346,45.64986,12.44986
ColliOrientali,2012-09-06,30.66,17.19,0,2.719907407,83,39,18.099,45.64986,12.44986
ColliOrientali,2012-09-07,29.19,17.46,0,3.831018519,75,48,20.611,45.64986,12.44986
ColliOrientali,2012-09-08,30.97,14.75,0,4.594907407,80,30,21.412,45.64986,12.44986
ColliOrientali,2012-09-09,31.32,14.16,0,4.907407407,70,34,20.924,45.64986,12.44986
ColliOrientali,2012-09-10,31.75,16.38,0,4.756944444,70,33,18.291,45.64986,12.44986
ColliOrientali,2012-09-11,30.26,14.91,0,3.368055556,85,39,18.845,45.64986,12.44986
ColliOrientali,2012-09-12,26.87,14.58,18.9,3.900462963,99,69,2.818,45.64986,12.44986
ColliOrientali,2012-09-13,23.06,11.94,8.8,2.002314815,92,53,6.574,45.64986,12.44986
ColliOrientali,2012-09-14,26.21,12.76,0,4.00462963,92,43,19.193,45.64986,12.44986
ColliOrientali,2012-09-15,25.81,12.27,0,3.425925926,78,40,19.617,45.64986,12.44986
ColliOrientali,2012-09-16,26.2,12.21,0,2.916666667,77,43,17.034,45.64986,12.44986
ColliOrientali,2012-09-17,26.31,12.21,0,3.599537037,81,42,18.137,45.64986,12.44986
ColliOrientali,2012-09-18,27.8,12.1,0,3.217592593,94,46,18.294,45.64986,12.44986
ColliOrientali,2012-09-19,24.02,13.02,12.2,2.916666667,99,66,3.864,45.64986,12.44986
ColliOrientali,2012-09-20,22.56,9.89,0,2.939814815,88,39,19.304,45.64986,12.44986
ColliOrientali,2012-09-21,22.33,8.61,0,3.090277778,88,45,17.998,45.64986,12.44986
ColliOrientali,2012-09-22,23.8,9.93,0,2.164351852,99,59,9.943,45.64986,12.44986
ColliOrientali,2012-09-23,23.8,14.82,0,2.835648148,93,68,6.178,45.64986,12.44986
ColliOrientali,2012-09-24,25.9,14.26,8.1,2.465277778,99,93,3.35,45.64986,12.44986
ColliOrientali,2012-09-25,26.05,12.99,5,3.900462963,99,60,13.677,45.64986,12.44986
ColliOrientali,2012-09-26,27.42,16.17,0,3.194444444,99,75,7.679,45.64986,12.44986
ColliOrientali,2012-09-27,27.49,15.74,0,3.136574074,98,58,10.231,45.64986,12.44986
ColliOrientali,2012-09-28,24.4,13.14,0,5.081018519,93,59,15.265,45.64986,12.44986
ColliOrientali,2012-09-29,21.94,15.99,3.2,3.958333333,92,76,4.353,45.64986,12.44986
ColliOrientali,2012-09-30,23.7,16.63,13.7,6.177777778,92,67,10.08,45.64986,12.44986
ColliOrientali,2012-10-01,24.1,16.31,12.6,3.981481481,98,70,8.751,45.64986,12.44986
ColliOrientali,2012-10-02,24.26,14.81,4.9,3.275462963,99,63,9.364,45.64986,12.44986
ColliOrientali,2012-10-03,25.3,13.25,0,2.75462963,99,65,11.678,45.64986,12.44986
ColliOrientali,2012-10-04,25.48,12.96,0,2.523148148,99,69,10.574,45.64986,12.44986
ColliOrientali,2012-10-05,25.03,13.44,0,3.18287037,99,71,7.262,45.64986,12.44986
ColliOrientali,2012-10-06,24.92,13.39,0,2.164351852,99,74,8.068,45.64986,12.44986
ColliOrientali,2012-10-07,25.59,14.4,0,2.581018519,99,81,6.388,45.64986,12.44986
ColliOrientali,2012-10-08,21.52,12.77,0,5.358796296,83,49,12.523,45.64986,12.44986
ColliOrientali,2012-10-09,21.65,13.55,2.4,3.368055556,98,54,7.12,45.64986,12.44986
ColliOrientali,2012-10-10,20.99,12.87,0,4.803240741,98,79,3.919,45.64986,12.44986
ColliOrientali,2012-10-11,20.63,12.27,2.3,6.597222222,90,66,8.204,45.64986,12.44986
ColliOrientali,2012-10-12,21.5,12.75,3.3,5.046296296,92,69,9.327,45.64986,12.44986
ColliOrientali,2012-10-13,20.22,11.74,0,5.416666667,92,69,3.674,45.64986,12.44986
ColliOrientali,2012-10-14,18.32,10.5,5.5,3.356481481,98,70,9.583,45.64986,12.44986
ColliOrientali,2012-10-15,20.09,11.27,33.4,3.298611111,98,83,4.019,45.64986,12.44986
ColliOrientali,2012-10-16,19.24,9.48,15.3,2.592592593,99,76,8.413,45.64986,12.44986
ColliOrientali,2012-10-17,21.04,7.56,0,3.287037037,98,64,11.228,45.64986,12.44986
ColliOrientali,2012-10-18,22.05,9.08,0,2.974537037,98,61,11.389,45.64986,12.44986
ColliOrientali,2012-10-19,20.83,8.24,0,2.974537037,98,68,11.696,45.64986,12.44986
ColliOrientali,2012-10-20,21.72,8.5,0,2.650462963,98,69,9.562,45.64986,12.44986
ColliOrientali,2012-10-21,20.85,9.13,0,2.986111111,98,69,11.842,45.64986,12.44986
ColliOrientali,2012-10-22,22.7,10.12,0,5.451388889,84,41,12.551,45.64986,12.44986
ColliOrientali,2012-10-23,23.93,7.09,0,5.99537037,78,39,12.723,45.64986,12.44986
ColliOrientali,2012-10-24,21.98,6.18,0,4.768518519,90,47,12.081,45.64986,12.44986
ColliOrientali,2012-10-25,20.61,6.52,0,4.00462963,98,53,11.579,45.64986,12.44986
ColliOrientali,2012-10-26,16.69,7.99,25.1,3.784722222,98,81,2.203,45.64986,12.44986
ColliOrientali,2012-10-27,17.67,10.63,16.5,2.55787037,99,98,2.166,45.64986,12.44986
ColliOrientali,2012-10-28,15.29,4.61,11,7.893518519,82,65,2.855,45.64986,12.44986
ColliOrientali,2012-10-29,11.54,1.48,11,3.831018519,87,46,10.113,45.64986,12.44986
ColliOrientali,2012-10-30,11.96,-0.2,0,3.819444444,95,61,8.545,45.64986,12.44986
ColliOrientali,2012-10-31,13.25,4.88,34,5.255555556,92,68,4.319,45.64986,12.44986
ColliOrientali,2012-11-01,15.12,7.05,13.6,6.863425926,98,83,1.251,45.64986,12.44986
ColliOrientali,2012-11-02,17.33,5.97,0,3.240740741,99,59,8.366,45.64986,12.44986
ColliOrientali,2012-11-03,15.47,5.55,0,3.703703704,98,90,3.011,45.64986,12.44986
ColliOrientali,2012-11-04,16.79,8.42,7.8,3.252314815,99,98,1.218,45.64986,12.44986
ColliOrientali,2012-11-05,20.48,8.17,0,5.613425926,99,72,2.658,45.64986,12.44986
ColliOrientali,2012-11-06,17.04,5.35,0,4.849537037,85,57,8.803,45.64986,12.44986
ColliOrientali,2012-11-07,15.82,3.64,0,3.715277778,94,44,9.902,45.64986,12.44986
ColliOrientali,2012-11-08,15.96,1.8,0,3.391203704,97,54,9.282,45.64986,12.44986
ColliOrientali,2012-11-09,15.33,3.13,0,3.414351852,98,63,8.717,45.64986,12.44986
ColliOrientali,2012-11-10,14.66,6.82,0,4.351851852,98,82,0.835,45.64986,12.44986
ColliOrientali,2012-11-11,17.55,9.72,22.8,3.981481481,98,90,0.568,45.64986,12.44986
ColliOrientali,2012-11-12,15.81,10.75,10.6,2.604166667,99,98,1.081,45.64986,12.44986
ColliOrientali,2012-11-13,15.42,10.09,0,4.861111111,98,64,4.704,45.64986,12.44986
ColliOrientali,2012-11-14,15.59,4.82,0,5.3125,73,52,8.743,45.64986,12.44986
ColliOrientali,2012-11-15,12.3,2,0,5.543981481,73,50,8.884,45.64986,12.44986
ColliOrientali,2012-11-16,11.66,1.44,0,5.520833333,86,58,8.488,45.64986,12.44986
ColliOrientali,2012-11-17,12.01,3.19,0,3.738425926,97,59,7.636,45.64986,12.44986
ColliOrientali,2012-11-18,11.11,4.53,0,3.263888889,98,76,3.333,45.64986,12.44986
ColliOrientali,2012-11-19,12.55,6.85,0,6.81712963,98,71,2.863,45.64986,12.44986
ColliOrientali,2012-11-20,13.39,5.78,0,5.104166667,81,60,4.91,45.64986,12.44986
ColliOrientali,2012-11-21,14.29,3.59,0,5.486111111,89,61,7.131,45.64986,12.44986
ColliOrientali,2012-11-22,13.43,4.41,0,4.675925926,89,57,1.232,45.64986,12.44986
ColliOrientali,2012-11-23,14.15,6.38,0,2.615740741,98,81,3.04,45.64986,12.44986
ColliOrientali,2012-11-24,14.15,5.86,0,1.81712963,98,84,4.089,45.64986,12.44986
ColliOrientali,2012-11-25,12.51,6.4,0,0.949074074,98,86,3.318,45.64986,12.44986
ColliOrientali,2012-11-26,13.92,8.15,0,2.083333333,99,98,0.871,45.64986,12.44986
ColliOrientali,2012-11-27,14.66,8.24,23.5,2.372685185,99,85,1.821,45.64986,12.44986
ColliOrientali,2012-11-28,14.94,9.43,44.2,4.560185185,99,85,1.773,45.64986,12.44986
ColliOrientali,2012-11-29,14.76,6.98,12.7,3.69212963,98,68,2.482,45.64986,12.44986
ColliOrientali,2012-11-30,10.59,5.64,2.8,4.922222222,78,57,1.643,45.64986,12.44986
ColliOrientali,2012-12-01,9.41,4.28,2.4,7.650462963,75,59,4.503,45.64986,12.44986
ColliOrientali,2012-12-02,7.73,3.14,3.1,4.953703704,98,70,0.908,45.64986,12.44986
ColliOrientali,2012-12-03,9.67,0.99,0,3.935185185,98,47,7.335,45.64986,12.44986
ColliOrientali,2012-12-04,6.69,-0.24,3.2,4.537037037,98,72,0.844,45.64986,12.44986
ColliOrientali,2012-12-05,8.11,-0.73,0,4.803240741,98,70,6.155,45.64986,12.44986
ColliOrientali,2012-12-06,8.14,-0.36,0,4.236111111,91,50,7.233,45.64986,12.44986
ColliOrientali,2012-12-07,4.76,-1.33,3.2,5.601851852,98,51,4.433,45.64986,12.44986
ColliOrientali,2012-12-08,3.59,-1.62,1.5,3.113425926,98,47,2.344,45.64986,12.44986
ColliOrientali,2012-12-09,5.41,-4.43,0,3.090277778,75,39,6.862,45.64986,12.44986
ColliOrientali,2012-12-10,5.65,-3.92,0,5.381944444,74,54,6.605,45.64986,12.44986
ColliOrientali,2012-12-11,7.48,-3.85,0,3.900462963,73,44,6.496,45.64986,12.44986
ColliOrientali,2012-12-12,5.15,-4.25,0,3.877314815,72,39,6.877,45.64986,12.44986
ColliOrientali,2012-12-13,2.77,-5.49,0,4.12037037,73,60,3.477,45.64986,12.44986
ColliOrientali,2012-12-14,2.89,-0.33,6.9,3.761574074,98,75,0.582,45.64986,12.44986
ColliOrientali,2012-12-15,4.83,1.9,8,2.789351852,98,98,0.314,45.64986,12.44986
ColliOrientali,2012-12-16,6.15,0.17,0,1.5625,98,98,1.443,45.64986,12.44986
ColliOrientali,2012-12-17,5.75,0.92,0,3.935185185,97,85,1.599,45.64986,12.44986
ColliOrientali,2012-12-18,5.58,-0.13,0,4.791666667,94,65,6.394,45.64986,12.44986
ColliOrientali,2012-12-19,5.41,-1.99,0,3.472222222,91,57,6.559,45.64986,12.44986
ColliOrientali,2012-12-20,4.26,-2.26,0,4.224537037,82,49,5.977,45.64986,12.44986
ColliOrientali,2012-12-21,4.95,0.47,0,2.372685185,95,78,2.976,45.64986,12.44986
ColliOrientali,2012-12-22,5.34,-0.23,0,4.386574074,91,67,5.838,45.64986,12.44986
ColliOrientali,2012-12-23,4.23,-0.4,0,3.263888889,95,81,2.123,45.64986,12.44986
ColliOrientali,2012-12-24,4.58,0.58,0,1.550925926,98,85,1.46,45.64986,12.44986
ColliOrientali,2012-12-25,6.41,3.45,0,1.608796296,98,98,0.451,45.64986,12.44986
ColliOrientali,2012-12-26,7.64,5.29,8.7,1.956018519,98,98,0.281,45.64986,12.44986
ColliOrientali,2012-12-27,8.95,3.77,2.3,2.673611111,98,80,5.792,45.64986,12.44986
ColliOrientali,2012-12-28,12.89,2.69,0,2.118055556,98,76,5.691,45.64986,12.44986
ColliOrientali,2012-12-29,9.84,0.45,0,5.914351852,83,41,6.789,45.64986,12.44986
ColliOrientali,2012-12-30,9.3,-0.6,0,4.571759259,79,50,6.733,45.64986,12.44986
ColliOrientali,2012-12-31,7.92,-2.22,0,4.911111111,83,44,6.661,45.64986,12.44986
ColliOrientali,2013-01-01,8.27,-3.24,0,3.611111111,98,67,6.35,45.64986,12.44986
ColliOrientali,2013-01-02,7.3,2.07,5,4.652777778,98,72,1.287,45.64986,12.44986
ColliOrientali,2013-01-03,12.17,2.09,0,4.444444444,98,61,5.316,45.64986,12.44986
ColliOrientali,2013-01-04,12.07,1.3,0,3.148148148,98,77,3.129,45.64986,12.44986
ColliOrientali,2013-01-05,12.34,2.26,0,3.333333333,98,62,6.275,45.64986,12.44986
ColliOrientali,2013-01-06,11.25,-0.12,0,3.599537037,95,61,6.484,45.64986,12.44986
ColliOrientali,2013-01-07,9.29,0.62,0,6.50462963,92,53,6.946,45.64986,12.44986
ColliOrientali,2013-01-08,5.67,2.13,0,3.483796296,92,78,1.324,45.64986,12.44986
ColliOrientali,2013-01-09,6.02,2.73,0,2.164351852,97,66,5.308,45.64986,12.44986
ColliOrientali,2013-01-10,7.91,1.15,0,1.018518519,98,94,2.458,45.64986,12.44986
ColliOrientali,2013-01-11,6.58,-0.23,0,3.06712963,98,71,5.447,45.64986,12.44986
ColliOrientali,2013-01-12,5.67,0.16,0,4.0625,80,62,4.24,45.64986,12.44986
ColliOrientali,2013-01-13,4.99,2.93,9.5,6.921296296,98,72,1.782,45.64986,12.44986
ColliOrientali,2013-01-14,5.14,1.36,6.3,9.178240741,98,88,1.967,45.64986,12.44986
ColliOrientali,2013-01-15,5.63,0.63,5.3,6.145833333,98,86,1.383,45.64986,12.44986
ColliOrientali,2013-01-16,4.63,-0.94,9.7,6.747685185,94,77,0.929,45.64986,12.44986
ColliOrientali,2013-01-17,6.44,-0.37,0,3.020833333,98,50,5.279,45.64986,12.44986
ColliOrientali,2013-01-18,6,-1.25,0,2.256944444,92,52,4.142,45.64986,12.44986
ColliOrientali,2013-01-19,3.98,-3.11,4.7,3.518518519,98,64,4.438,45.64986,12.44986
ColliOrientali,2013-01-20,6.23,1.49,11.7,4.0625,98,98,0.707,45.64986,12.44986
ColliOrientali,2013-01-21,7.55,3.37,8.6,3.75,98,97,1.791,45.64986,12.44986
ColliOrientali,2013-01-22,7.16,1.15,0,4.583333333,99,82,1.634,45.64986,12.44986
ColliOrientali,2013-01-23,7.81,-1.01,0,3.69212963,98,66,6.458,45.64986,12.44986
ColliOrientali,2013-01-24,8.01,2.2,0,3.738425926,84,54,3.772,45.64986,12.44986
ColliOrientali,2013-01-25,6.61,-0.16,0,2.719907407,90,45,7.414,45.64986,12.44986
ColliOrientali,2013-01-26,5.16,-3.61,0,6.331018519,71,49,8.745,45.64986,12.44986
ColliOrientali,2013-01-27,3.81,-4.88,0,3.831018519,83,47,7.754,45.64986,12.44986
ColliOrientali,2013-01-28,4.17,-1.79,0,2.592592593,89,64,2.522,45.64986,12.44986
ColliOrientali,2013-01-29,6.22,-1.74,0,3.032407407,98,74,8.305,45.64986,12.44986
ColliOrientali,2013-01-30,6.88,0.12,0,1.25,98,82,1.829,45.64986,12.44986
ColliOrientali,2013-01-31,8.94,1.08,0,1.533333333,98,84,3.938,45.64986,12.44986
ColliOrientali,2013-02-01,7.77,0.87,0,2.407407407,98,74,2.493,45.64986,12.44986
ColliOrientali,2013-02-02,8.12,1.58,14.5,4.166666667,98,52,0.244,45.64986,12.44986
ColliOrientali,2013-02-03,12.12,0.86,6,2.349537037,85,26,7.878,45.64986,12.44986
ColliOrientali,2013-02-04,11.97,-1.01,0,3.634259259,83,51,9.693,45.64986,12.44986
ColliOrientali,2013-02-05,9.49,-0.73,0,3.842592593,89,69,1.733,45.64986,12.44986
ColliOrientali,2013-02-06,10.42,0.08,0,3.668981481,98,72,0.776,45.64986,12.44986
ColliOrientali,2013-02-07,10.97,-1.86,0,4.050925926,94,54,10.642,45.64986,12.44986
ColliOrientali,2013-02-08,8.65,-2.19,0,3.368055556,85,38,10.235,45.64986,12.44986
ColliOrientali,2013-02-09,6.22,-2.85,0,2.384259259,95,57,5.957,45.64986,12.44986
ColliOrientali,2013-02-10,4.69,-4.01,0,2.546296296,97,39,11.39,45.64986,12.44986
ColliOrientali,2013-02-11,4.66,-3.49,12.4,4.560185185,98,94,3.155,45.64986,12.44986
ColliOrientali,2013-02-12,5.78,-1.15,5.1,6.608796296,98,65,8.988,45.64986,12.44986
ColliOrientali,2013-02-13,6.83,-3.04,0,4.12037037,85,62,3.986,45.64986,12.44986
ColliOrientali,2013-02-14,9.83,0.62,0,3.80787037,88,49,8.323,45.64986,12.44986
ColliOrientali,2013-02-15,10.03,-1.43,0,4.189814815,89,54,11.936,45.64986,12.44986
ColliOrientali,2013-02-16,10.25,-0.46,0,4.918981481,85,47,12.535,45.64986,12.44986
ColliOrientali,2013-02-17,9.51,0.35,0,4.62962963,79,48,10.296,45.64986,12.44986
ColliOrientali,2013-02-18,9.05,-1.01,0,4.270833333,78,49,12.659,45.64986,12.44986
ColliOrientali,2013-02-19,9.6,-2.97,0,2.986111111,88,45,11.358,45.64986,12.44986
ColliOrientali,2013-02-20,7.69,-1.39,0,4.74537037,86,55,10.659,45.64986,12.44986
ColliOrientali,2013-02-21,5.02,-0.78,6.9,9.43287037,69,50,7.35,45.64986,12.44986
ColliOrientali,2013-02-22,3.49,-1.11,3.1,8.113425926,89,48,10.483,45.64986,12.44986
ColliOrientali,2013-02-23,4.78,-1.17,7.4,5.277777778,98,56,8.604,45.64986,12.44986
